SN,Btw,Trial,cSrc,cCue,cPE,IMidx,IMname,CueName,Resp,RT,Corr,Conf,cRT,aResp,aRT,aCorr,aConf,aCRT
11,2,26,2,1,1,48, man071.jpg, cue_1.jpg,2,1.6139,1,3,0.5704,2,0.6077,1,4,0.8077
11,2,27,1,4,2,24, man040.jpg, cue_4.jpg,1,2.6328,1,4,4.3153,4,0.864,1,4,0.9616
11,2,28,2,3,4,96, man131.jpg, cue_3.jpg,2,7.2633,1,1,2.2861,3,0.7994,1,4,0.8121
11,2,29,1,1,1,73, man105.jpg, cue_1.jpg,2,3.7419,2,2,0.7856,2,0.9917,1,3,0.8378
11,2,30,2,3,4,129, man171.jpg, cue_3.jpg,2,2.1199,1,3,0.9108,3,0.992,1,3,3.1502
11,2,31,1,3,4,77, man109.jpg, cue_3.jpg,1,2.8317,1,2,1.0808,3,0.864,1,4,0.4222
11,2,32,3,0,0,221, man306.jpg, ,3,0.9702,1,4,1.1368,7,0,7,7,0
11,2,33,3,0,0,235, man328.jpg, ,3,1.4145,1,4,1.498,7,0,7,7,0
11,2,34,3,0,0,131, man174.jpg, ,3,1.1213,1,4,0.8818,7,0,7,7,0
11,2,35,1,2,3,7, man014.jpg, cue_2.jpg,1,3.874,1,2,1.5817,1,0.6079,1,3,0.514
11,2,36,1,2,3,199, man275.jpg, cue_2.jpg,1,2.6892,1,3,0.5577,1,0.6716,1,3,0.9076
11,2,37,1,4,2,194, man262.jpg, cue_4.jpg,1,1.4189,1,4,0.783,4,2.9434,1,3,3.4253
11,2,38,3,0,0,132, man177.jpg, ,3,0.9671,1,4,0.7819,7,0,7,7,0
11,2,39,3,0,0,202, man278.jpg, ,3,6.7542,1,2,1.5902,7,0,7,7,0
11,2,40,3,0,0,219, man304.jpg, ,3,0.8415,1,4,0.5662,7,0,7,7,0
11,2,41,2,3,4,74, man106.jpg, cue_3.jpg,1,1.3473,3,4,1.2741,3,0.6079,1,4,1.5469
11,2,42,1,3,4,163, man217.jpg, cue_3.jpg,1,1.2151,1,4,0.9228,3,0.6719,1,4,2.9185
11,2,43,2,4,2,195, man267.jpg, cue_4.jpg,2,1.315,1,3,0.9871,4,1.1197,1,4,0.8012
11,2,44,1,3,4,66, man095.jpg, cue_3.jpg,1,1.3178,1,3,6.67,3,0.8961,1,3,0.7035
11,2,45,1,3,4,128, man170.jpg, cue_3.jpg,1,1.8314,1,3,3.3545,3,1.5998,1,3,1.0657
11,2,46,2,1,1,186, man252.jpg, cue_1.jpg,1,1.6648,3,3,2.7154,2,0.5762,1,4,1.3133
11,2,47,2,2,3,144, man190.jpg, cue_2.jpg,2,3.55,1,3,2.0418,1,1.3438,1,4,0.7775
11,2,48,1,4,2,29, man047.jpg, cue_4.jpg,1,1.9194,1,3,2.6705,4,1.0234,1,4,0.4813
11,2,49,2,3,4,210, man291.jpg, cue_3.jpg,2,1.3152,1,3,1.8185,4,0.5758,0,4,1.0304
11,2,50,1,2,3,34, man055.jpg, cue_2.jpg,1,3.3285,1,3,0.6286,1,0.7039,1,4,2.0917
11,2,51,3,0,0,38, man059.jpg, ,3,1.0017,1,4,0.8152,7,0,7,7,0
11,2,52,1,1,1,136, man182.jpg, cue_1.jpg,2,4.5142,2,3,1.6204,2,0.704,1,4,1.0255
11,2,53,1,1,1,124, man166.jpg, cue_1.jpg,1,3.692,1,3,1.649,2,0.6397,1,4,0.4478
11,2,54,2,1,1,26, man042.jpg, cue_1.jpg,1,2.082,3,4,0.8904,2,0.7683,1,4,0.9639
11,2,55,3,0,0,137, man183.jpg, ,3,2.2083,1,4,4.8808,7,0,7,7,0
11,2,56,3,0,0,119, man161.jpg, ,3,1.3566,1,4,1.009,7,0,7,7,0
11,2,57,1,2,3,237, man330.jpg, cue_2.jpg,1,2.5103,1,4,1.781,1,0.8637,1,4,0.9309
11,2,58,2,4,2,99, man135.jpg, cue_4.jpg,1,2.5946,3,4,1.4934,4,1.568,1,4,0.9634
11,2,59,2,1,1,169, man230.jpg, cue_1.jpg,2,3.4567,1,3,0.6231,2,0.576,1,3,1.6743
11,2,60,1,2,3,113, man155.jpg, cue_2.jpg,2,3.4674,2,2,0.5378,1,1.5357,1,4,0.8336
11,2,61,3,0,0,25, man041.jpg, ,3,0.8359,1,4,0.6243,7,0,7,7,0
11,2,62,2,1,1,127, man169.jpg, cue_1.jpg,2,1.5158,1,3,4.2821,2,0.5437,1,4,0.8643
11,2,63,2,2,3,14, man024.jpg, cue_2.jpg,2,2.8813,1,3,2.3921,1,0.896,1,3,1.2615
11,2,64,2,1,1,135, man180.jpg, cue_1.jpg,2,1.8703,1,4,0.9434,2,1.9839,1,4,0.4513
11,2,65,2,4,2,43, man064.jpg, cue_4.jpg,2,2.0832,1,2,4.5258,1,1.0558,0,2,2.3694
11,2,66,3,0,0,37, man058.jpg, ,3,1.4126,1,4,0.5047,7,0,7,7,0
11,2,67,2,1,1,220, man305.jpg, cue_1.jpg,2,3.6867,1,3,1.198,2,0.5755,1,4,0.6743
11,2,68,1,2,3,140, man186.jpg, cue_2.jpg,1,1.7689,1,3,1.3927,1,0.8004,1,4,1.0597
11,2,69,1,4,2,230, man316.jpg, cue_4.jpg,1,1.5164,1,4,1.3711,4,0.5758,1,4,1.2265
11,2,70,3,0,0,57, man084.jpg, ,3,0.9727,1,4,0.6276,7,0,7,7,0
11,2,71,2,4,2,4, man007.jpg, cue_4.jpg,2,2.1586,1,3,1.6519,4,0.6078,1,4,0.3559
11,2,72,2,4,2,5, man010.jpg, cue_4.jpg,2,1.3548,1,2,2.0945,1,0.4797,0,2,2.4361
11,2,73,1,4,2,6, man013.jpg, cue_4.jpg,2,4.5471,2,2,3.636,4,0.7039,1,4,0.5886
11,2,74,3,0,0,216, man301.jpg, ,3,1.0021,1,4,0.5597,7,0,7,7,0
11,2,75,2,4,2,18, man031.jpg, cue_4.jpg,1,4.1415,3,3,0.7516,4,0.6401,1,4,0.804
11,2,76,3,0,0,112, man154.jpg, ,3,1.2876,1,4,0.3692,7,0,7,7,0
11,2,77,1,4,2,84, man117.jpg, cue_4.jpg,1,1.4459,1,4,1.2742,4,0.7998,1,4,0.7382
11,2,78,3,0,0,12, man022.jpg, ,3,1.0326,1,4,0.6492,7,0,7,7,0
11,2,79,3,0,0,170, man231.jpg, ,3,1.1265,1,4,0.7268,7,0,7,7,0
11,2,80,1,1,1,36, man057.jpg, cue_1.jpg,1,1.8377,1,3,1.1044,2,0.8315,1,4,0.7185
11,2,81,2,3,4,90, man124.jpg, cue_3.jpg,2,3.2057,1,2,1.3266,3,0.4794,1,4,0.7047
11,2,82,1,2,3,155, man206.jpg, cue_2.jpg,1,1.3212,1,3,0.7854,1,0.896,1,4,1.0021
11,2,83,3,0,0,40, man061.jpg, ,3,1.1878,1,4,0.467,7,0,7,7,0
11,2,84,2,2,3,126, man168.jpg, cue_2.jpg,1,3.8766,3,3,0.5617,1,0.5754,1,4,2.3044
11,2,85,2,3,4,238, man332.jpg, cue_3.jpg,1,3.5892,3,1,1.0692,3,0.6079,1,4,0.4867
11,2,86,1,4,2,115, man157.jpg, cue_4.jpg,1,1.6398,1,3,4.2105,4,0.5759,1,3,0.617
11,2,87,1,4,2,78, man110.jpg, cue_4.jpg,1,1.4123,1,4,1.4647,4,0.8642,1,4,0.6459
11,2,88,1,2,3,11, man019.jpg, cue_2.jpg,1,6.1763,1,1,0.4284,1,0.7042,1,2,2.6045
11,2,89,2,4,2,153, man203.jpg, cue_4.jpg,1,2.9773,3,1,0.8229,4,0.6718,1,3,0.7114
11,2,90,2,2,3,15, man025.jpg, cue_2.jpg,2,1.455,1,2,0.8481,1,1.0875,1,4,0.7673
11,2,91,3,0,0,108, man149.jpg, ,3,1.1882,1,4,1.3299,7,0,7,7,0
11,2,92,3,0,0,227, man313.jpg, ,3,0.7015,1,4,0.6571,7,0,7,7,0
11,2,93,3,0,0,180, man245.jpg, ,3,0.8108,1,4,0.6646,7,0,7,7,0
11,2,94,2,1,1,183, man248.jpg, cue_1.jpg,2,2.2099,1,2,4.3712,2,0.7041,1,4,0.5748
11,2,95,3,0,0,185, man250.jpg, ,3,1.8657,1,4,0.6855,7,0,7,7,0
11,2,96,3,0,0,75, man107.jpg, ,3,0.7418,1,4,0.5663,7,0,7,7,0
11,2,97,2,2,3,152, man202.jpg, cue_2.jpg,2,1.4118,1,1,3.0304,1,1.2481,1,2,1.0917
11,2,98,1,2,3,125, man167.jpg, cue_2.jpg,1,5.1317,1,3,1.812,1,1.5355,1,3,1.6058
11,2,99,2,2,3,59, man086.jpg, cue_2.jpg,2,3.6885,1,3,1.9303,1,0.5762,1,3,1.1231
11,2,100,2,1,1,172, man234.jpg, cue_1.jpg,2,3.7852,1,3,1.6906,2,0.6719,1,4,0.4866
11,2,101,2,4,2,167, man228.jpg, cue_4.jpg,2,2.2153,1,3,1.8822,4,0.5762,1,4,0.6421
11,2,102,1,1,1,120, man162.jpg, cue_1.jpg,1,1.3889,1,3,1.4259,2,0.9279,1,4,0.5262
11,2,103,2,3,4,193, man260.jpg, cue_3.jpg,2,1.3902,1,2,1.4273,3,1.1203,1,2,1.6397
11,2,104,2,3,4,30, man048.jpg, cue_3.jpg,2,4.0084,1,1,1.2317,3,0.7679,1,4,0.6497
11,2,105,3,0,0,178, man242.jpg, ,3,1.1891,1,4,0.4348,7,0,7,7,0
11,2,106,1,2,3,104, man141.jpg, cue_2.jpg,1,1.8299,1,3,2.9658,1,0.9916,1,4,0.9295
11,2,107,3,0,0,82, man114.jpg, ,3,1.0556,1,4,1.075,7,0,7,7,0
11,2,108,1,1,1,111, man153.jpg, cue_1.jpg,1,1.163,1,2,0.8902,2,1.1201,1,4,1.1248
11,2,109,1,4,2,222, man307.jpg, cue_4.jpg,1,1.9313,1,4,0.5702,4,1.5678,1,3,0.3833
11,2,110,3,0,0,114, man156.jpg, ,3,1.2523,1,4,0.9753,7,0,7,7,0
11,2,111,1,3,4,102, man138.jpg, cue_3.jpg,1,1.4519,1,2,0.9105,1,1.0879,0,2,0.9695
11,2,112,3,0,0,63, man092.jpg, ,3,1.2221,1,4,0.4347,7,0,7,7,0
11,2,113,2,3,4,205, man282.jpg, cue_3.jpg,2,2.0217,1,3,0.6882,3,0.9278,1,4,0.6836
11,2,114,1,1,1,20, man034.jpg, cue_1.jpg,1,2.0202,1,2,0.9428,2,0.7681,1,4,0.4863
11,2,115,3,0,0,51, man075.jpg, ,3,1.0633,1,4,0.6662,7,0,7,7,0
11,2,116,1,1,1,239, man333.jpg, cue_1.jpg,1,2.3076,1,3,1.2025,2,0.9596,1,4,0.4869
11,2,117,1,4,2,149, man198.jpg, cue_4.jpg,1,3.1103,1,4,0.4689,4,1.1835,1,4,3.0229
11,2,118,3,0,0,41, man062.jpg, ,3,1.0613,1,4,0.5688,7,0,7,7,0
11,2,119,2,1,1,159, man210.jpg, cue_1.jpg,2,2.918,1,2,0.9868,2,0.9921,1,3,0.7437
11,2,120,1,3,4,175, man238.jpg, cue_3.jpg,1,2.9903,1,4,0.6209,3,0.5761,1,4,0.4611
11,2,121,1,4,2,160, man212.jpg, cue_4.jpg,1,1.4557,1,3,0.85,4,0.8321,1,4,1.2901
11,2,122,1,1,1,234, man327.jpg, cue_1.jpg,1,1.4498,1,4,0.635,2,3.5842,1,1,0.3952
11,2,123,3,0,0,69, man100.jpg, ,3,1.888,1,4,0.4642,7,0,7,7,0
11,2,124,2,4,2,56, man082.jpg, cue_4.jpg,2,3.0737,1,3,1.3267,4,0.7682,1,4,1.9914
11,2,125,2,4,2,142, man188.jpg, cue_4.jpg,2,1.8976,1,1,2.4256,4,1.1838,1,3,0.8331
11,2,126,3,0,0,91, man125.jpg, ,3,0.9315,1,4,1.6906,7,0,7,7,0
11,2,127,1,1,1,79, man111.jpg, cue_1.jpg,1,2.7949,1,2,0.9491,2,1.7593,1,2,2.7855
11,2,128,2,2,3,225, man311.jpg, cue_2.jpg,2,3.1388,1,3,2.7649,1,0.7357,1,3,0.5871
11,2,129,1,3,4,171, man233.jpg, cue_3.jpg,2,1.9599,2,3,2.0675,3,1.1842,1,1,1.4198
11,2,130,3,0,0,53, man077.jpg, ,3,1.6057,1,4,0.6246,7,0,7,7,0
11,2,131,1,2,3,184, man249.jpg, cue_2.jpg,2,4.6214,2,1,0.7947,1,0.7356,1,4,0.4903
11,2,132,2,4,2,94, man129.jpg, cue_4.jpg,2,4.4594,1,2,0.8444,4,1.3121,1,3,3.2681
11,2,133,3,0,0,46, man068.jpg, ,3,1.3761,1,4,1.301,7,0,7,7,0
11,2,134,3,0,0,165, man222.jpg, ,3,0.9007,1,4,0.5265,7,0,7,7,0
11,2,135,3,0,0,123, man165.jpg, ,3,2.0938,1,3,1.1401,7,0,7,7,0
11,2,136,3,0,0,117, man159.jpg, ,3,0.8754,1,4,0.5343,7,0,7,7,0
11,2,137,2,2,3,226, man312.jpg, cue_2.jpg,2,1.4133,1,3,2.6815,1,0.7363,1,4,0.5857
11,2,138,2,2,3,2, man004.jpg, cue_2.jpg,2,2.5022,1,1,1.2578,1,0.9916,1,4,0.9416
11,2,139,3,0,0,60, man088.jpg, ,3,0.9397,1,4,0.5316,7,0,7,7,0
11,2,140,1,1,1,200, man276.jpg, cue_1.jpg,2,1.4105,2,3,1.2065,2,0.7363,1,4,0.7725
11,2,141,2,1,1,35, man056.jpg, cue_1.jpg,2,3.8176,1,1,1.4652,2,0.5759,1,1,0.4828
11,2,142,3,0,0,139, man185.jpg, ,3,1.3795,1,4,0.4414,7,0,7,7,0
11,2,143,1,4,2,72, man104.jpg, cue_4.jpg,2,3.1152,2,2,1.0179,4,1.2482,1,3,1.8018
11,2,144,3,0,0,190, man257.jpg, ,3,1.2196,1,4,0.3359,7,0,7,7,0
11,2,145,1,2,3,233, man326.jpg, cue_2.jpg,1,3.0792,1,3,0.659,1,0.6719,1,4,1.069
11,2,146,2,4,2,166, man223.jpg, cue_4.jpg,1,2.2132,3,3,0.7922,4,0.512,1,3,1.4224
11,2,147,3,0,0,177, man241.jpg, ,3,1.355,1,4,1.7455,7,0,7,7,0
11,2,148,1,1,1,106, man145.jpg, cue_1.jpg,2,2.6382,2,2,1.0389,2,0.7039,1,4,0.3886
11,2,149,3,0,0,97, man133.jpg, ,3,0.9375,1,4,0.3376,7,0,7,7,0
11,2,150,3,0,0,228, man314.jpg, ,3,0.8391,1,4,0.4054,7,0,7,7,0
11,2,151,3,0,0,71, man102.jpg, ,3,1.6739,1,3,1.1395,7,0,7,7,0
11,2,152,1,1,1,52, man076.jpg, cue_1.jpg,1,1.801,1,4,1.3072,2,1.184,1,4,0.8359
11,2,153,1,3,4,141, man187.jpg, cue_3.jpg,1,1.542,1,4,0.5619,3,1.1841,1,4,0.8109
11,2,154,1,3,4,109, man150.jpg, cue_3.jpg,1,1.5505,1,3,1.1006,4,0.9915,0,3,0.5131
11,2,155,1,3,4,218, man303.jpg, cue_3.jpg,2,4.3233,2,1,1.1336,3,2.3677,1,1,1.2899
11,2,156,2,3,4,107, man147.jpg, cue_3.jpg,2,1.3214,1,4,1.5531,3,0.512,1,4,0.5207
11,2,157,1,3,4,145, man191.jpg, cue_3.jpg,1,1.1612,1,4,1.5282,3,0.5117,1,4,0.5135
11,2,158,2,4,2,179, man244.jpg, cue_4.jpg,2,1.5373,1,3,0.9122,4,0.9277,1,4,0.9298
11,2,159,3,0,0,1, man002.jpg, ,3,0.9599,1,4,0.823,7,0,7,7,0
11,2,160,3,0,0,192, man259.jpg, ,3,0.6505,1,4,0.7183,7,0,7,7,0
11,2,161,1,3,4,67, man096.jpg, cue_3.jpg,1,3.0448,1,1,1.8133,3,0.4797,1,4,0.4201
11,2,162,1,4,2,191, man258.jpg, cue_4.jpg,2,3.6878,2,1,0.9551,4,0.4798,1,1,1.4072
11,2,163,1,3,4,8, man015.jpg, cue_3.jpg,1,1.8982,1,3,0.9863,3,0.6716,1,2,2.0515
11,2,164,3,0,0,121, man163.jpg, ,3,1.2827,1,4,0.6351,7,0,7,7,0
11,2,165,2,1,1,87, man121.jpg, cue_1.jpg,2,1.4155,1,2,0.6663,2,0.8,1,4,0.878
11,2,166,2,4,2,213, man297.jpg, cue_4.jpg,2,2.3506,1,3,0.7954,4,0.608,1,4,0.5262
11,2,167,3,0,0,55, man079.jpg, ,3,1.4715,1,4,1.5534,7,0,7,7,0
11,2,168,2,1,1,154, man205.jpg, cue_1.jpg,2,2.3732,1,3,1.1686,2,0.5439,1,4,0.3286
11,2,169,2,2,3,86, man120.jpg, cue_2.jpg,2,1.5361,1,3,1.0707,1,0.6079,1,4,0.805
11,2,170,2,3,4,229, man315.jpg, cue_3.jpg,2,1.9628,1,3,1.0484,3,0.896,1,2,0.3579
11,2,171,2,1,1,212, man296.jpg, cue_1.jpg,2,4.9405,1,2,0.6848,1,0.6718,0,2,0.5467
11,2,172,1,3,4,209, man289.jpg, cue_3.jpg,1,1.6642,1,4,0.5389,3,0.6074,1,4,1.0978
11,2,173,3,0,0,98, man134.jpg, ,3,1.4088,1,4,0.5629,7,0,7,7,0
11,2,174,3,0,0,23, man039.jpg, ,3,0.7067,1,4,0.5649,7,0,7,7,0
11,2,175,2,3,4,110, man152.jpg, cue_3.jpg,2,1.3143,1,3,0.6671,4,0.7358,0,2,0.8795
11,2,176,1,4,2,83, man115.jpg, cue_4.jpg,1,1.2478,1,4,0.6028,4,1.6637,1,4,0.6195
11,2,177,3,0,0,188, man254.jpg, ,3,1.0627,1,4,0.4421,7,0,7,7,0
11,2,178,3,0,0,164, man221.jpg, ,3,0.781,1,4,0.4432,7,0,7,7,0
11,2,179,3,0,0,232, man322.jpg, ,3,0.6875,1,4,0.4981,7,0,7,7,0
11,2,180,1,4,2,236, man329.jpg, cue_4.jpg,1,1.9863,1,3,2.0623,4,0.4798,1,3,1.3464
11,2,181,2,2,3,138, man184.jpg, cue_2.jpg,2,1.3432,1,2,1.3965,1,0.6716,1,4,0.431
11,2,182,1,4,2,32, man052.jpg, cue_4.jpg,1,1.6019,1,4,0.3982,4,0.8956,1,4,0.8387
11,2,183,3,0,0,85, man118.jpg, ,3,1.8973,1,4,0.5375,7,0,7,7,0
11,2,184,2,2,3,214, man298.jpg, cue_2.jpg,2,2.1842,1,2,1.0831,1,0.7035,1,4,0.4164
11,2,185,3,0,0,58, man085.jpg, ,3,0.932,1,4,0.4109,7,0,7,7,0
11,2,186,1,2,3,28, man045.jpg, cue_2.jpg,1,1.8886,1,4,1.2952,1,0.6723,1,4,0.6537
11,2,187,1,2,3,198, man273.jpg, cue_2.jpg,1,1.3196,1,3,1.5196,1,0.7357,1,4,0.9112
11,2,188,1,1,1,31, man050.jpg, cue_1.jpg,1,2.9114,1,2,0.6607,2,0.9599,1,4,1.3259
11,2,189,1,4,2,118, man160.jpg, cue_4.jpg,1,2.2863,1,3,3.6937,4,3.6798,1,2,1.0637
11,2,190,1,2,3,162, man215.jpg, cue_2.jpg,1,1.44,1,3,1.2994,1,0.9917,1,4,0.6421
11,2,191,2,3,4,92, man126.jpg, cue_3.jpg,1,2.6047,3,3,0.5572,3,0.8323,1,4,0.5156
11,2,192,3,0,0,17, man029.jpg, ,3,1.2511,1,4,0.3017,7,0,7,7,0
11,2,193,2,3,4,204, man281.jpg, cue_3.jpg,3,4.5505,0,1,0.7913,7,0,7,7,0
11,2,194,3,0,0,81, man113.jpg, ,3,2.6998,1,4,1.0185,7,0,7,7,0
11,2,195,2,3,4,62, man091.jpg, cue_3.jpg,2,1.2528,1,2,1.0718,3,0.6081,1,4,0.4883
11,2,196,2,4,2,61, man089.jpg, cue_4.jpg,2,3.7192,1,2,1.1967,4,0.5119,1,4,0.7398
11,2,197,2,2,3,187, man253.jpg, cue_2.jpg,2,1.4163,1,3,0.7503,1,0.7039,1,4,0.576
11,2,198,1,2,3,76, man108.jpg, cue_2.jpg,2,4.3975,2,1,0.6289,1,0.5434,1,4,0.4184
11,2,199,2,1,1,45, man067.jpg, cue_1.jpg,2,3.5259,1,1,0.8495,2,0.6402,1,1,0.3859
11,2,200,1,2,3,157, man208.jpg, cue_2.jpg,2,1.5432,2,2,1.942,1,0.8319,1,1,2.3048
